title,review
루카,너무 좋았다
루카,픽사가 갈수록 이상해지네       
루카,디테일이 장난아닌 힐링되는영화
루카,브루노  알베르토  줄리아   베스파 타고 친테 퀘레를 붕 하고 싶다   픽사 애니메이션         개봉  
루카,이탈리아와 지중해의 향기가 잘 뭍어나는 가족 애니메이션이다  디즈니와 픽사가 내세운 미야자키 하야오의 감성  이탈리아 영화의 낭만    의 요소를 더한 새로운 도전이란 점엔 심하게 무리가 있어 보인다  미야자키 하야오 작품의 감성은 그 세계관을 봐서는 차라리  인사이드 아웃 이나  소울 같은 작품이 더 가깝게 느껴진다  이탈리아의 자연 풍경과 억지   를 넣었다고 그 감성이 닮았다고 하기엔 무리가 있어 보인다  픽사의 작품이라기엔 다소 동떨어진 스타일이지만  자연과 낭만을 배경으로 한 판타지 가족 영화라는 점에선 역시나 디즈니 답다는 생각이 든다  기대했던 스타일의 작품은 아니지만  개인적으로 이탈리아를 좋아하는 사람으로써  힐링되는 기분만큼은 충분히 느껴지는 것 같다 
루카,오랜만에 디즈니 다운 작품  
루카,코코 이후의 픽사의 행보가 너무 걱정된다     이렇게 가볍고 얼렁뚱땅 스토리가 넘어가진 않았었는데   
루카, 
루카,어린이의 호기심과 자립심 강화 그 사이에 있는 만화영화     잼나게 봤습니다  
루카,애니중  단연 최고네욤
루카,이 영화는 정말 재밌고  루카와 알베르토의 우정을 잘 볼 수 있었던 영화입니다 
루카,스토리가 재밌고 풍경이 예쁘다
루카,처음볼뗀 엄청 재미있어서 내일 또봐야지 했는데 또보니깐 별로 재미는 없었다   그래도 내용은 좋았다
루카,공존에서 탈주로
루카, 
루카,와  울면서 봤다 
루카,재밌다 재밌다
루카,루카와 알베르토  그리고 줄리아  자아의 발견  성장드라마    
루카,찐이네요  바다와 낭만 베스파  자유 우정 감동   미쳤네요 영화는 역시 이태리여  감독님이 정말 뼈를 깎아넣으셨어요 꼭 보세요
루카,땅위에 올라오면 인간으로 변하는 두 바다괴물 소년  루카 와  알베르토   그리고 인간 어부의 딸인 소녀  줄리아 간의 우정과 의리  바다괴물과 인간들의 가족간의 사랑이 따뜻하게 스며들어오고 감동을 준다  바다괴물과 인간들이 서로를 받아들이는 모습은 종족  인종간의 갈등과 차별을 겪고있는 인간세상에 대한 바램과 메시지   알베르토 가  루카 에게 부정적인 생각  브루노 가 나설 때 마다          나서지마   라고 외치라고 가르켜 주는 건 관객들이 인생에서 고난을 헤쳐나가는 데 있어 용기를 주는 팁이 될 수도 있겠다  어린이들도 좋아하겠지만 어른들이 봐도 재미있고  훈훈한 마음으로 가볍게 나올 수 있는 좋은 영화 
루카,아무 기대없이 봤다가 너무 재미있게 봤습니다  개인적으로 그동안 픽사 작품들에 실망 많았었는데  이번 작은 진짜 잘 만든 듯    이태리인들의 특유한 엑센트와 몸짓  감탄사들 진짜 잘 살렸네요  이태리인들과 일도 많이 했었고  지금 사는 곳도 이태리애 한 명 같이 사는데  진짜 똑같음     스토리가 뻔한 듯 하지만  재미와 감동 다 잘 살렸습니다  마지막에는 진짜 울컥했네요  그리고 어린 시절에는 저런 우정도 있었는데  나이 드니깐 삶에 찌들어져 이제 저런 우정은 아련한 추억으로만 남았네요  많은 걸 생각나게 하는 애니였습니다 
루카,요즘 픽사가   쩝
루카,평점이 낮네
루카, 
루카,아이들한테 거짓말을 하게 만드는 것은 좋은게 아닌데    
루카,이게 재미없다고  닥쳐 브루노 
루카,스토리가 산으로  
루카,그래  무지에 의한 혐오가 우리의 행복을 절대 막을 수 없어   역시  픽사  
루카,소울 보고도 그랬는데   다시 보고 싶어지는 영화
루카,겨울왕국처럼 스펙터클하고 거대한 스케일을 가진 영화는 아니지만  아기자기하고 귀엽고  바다와 마을을 오가며 그려지는 풍광이 아름답고 시원해보입니다  어른들에게는 뭉클함을 느끼게 해줘요  아무래도 뽀로로떼고  살부터 재밌게 볼 것 같아요 
루카,내용도 재밌고 진짜 영화 힐링    영상미 최고
루카,첫 발자국
루카,생략
루카,꿀잼  퀼 좋고 스토리 좋고 음악 좋고 캐릭성도 좋아요 
